minute,day,hour,day_of_week,is_weekend,room,running_washers,running_dryers,wash_queue,dry_queue
695,0,11,0,0,men,3,4,0,0
696,0,11,0,0,men,4,4,0,0
697,0,11,0,0,men,4,4,0,0
698,0,11,0,0,men,4,4,0,0
699,0,11,0,0,men,3,5,0,0
700,0,11,0,0,men,3,5,0,0
701,0,11,0,0,men,3,5,0,0
702,0,11,0,0,men,3,5,0,0
703,0,11,0,0,men,3,5,0,0
704,0,11,0,0,men,3,5,0,0
705,0,11,0,0,men,3,5,0,0
706,0,11,0,0,men,3,4,0,0
707,0,11,0,0,men,3,4,0,0
708,0,11,0,0,men,3,4,0,0
709,0,11,0,0,men,3,4,0,0
710,0,11,0,0,men,3,4,0,0
711,0,11,0,0,men,3,4,0,0
712,0,11,0,0,men,3,4,0,0
713,0,11,0,0,men,2,5,0,0
714,0,11,0,0,men,2,5,0,0
715,0,11,0,0,men,2,5,0,0
716,0,11,0,0,men,2,5,0,0
717,0,11,0,0,men,1,5,0,0
718,0,11,0,0,men,1,5,0,0
719,0,11,0,0,men,1,5,0,0
720,0,12,0,0,men,1,5,0,0
721,0,12,0,0,men,1,5,0,0
722,0,12,0,0,men,1,5,0,0
723,0,12,0,0,men,1,5,0,0
724,0,12,0,0,men,1,5,0,0
725,0,12,0,0,men,2,5,0,0
726,0,12,0,0,men,2,5,0,0
727,0,12,0,0,men,3,5,0,0
728,0,12,0,0,men,3,5,0,0
729,0,12,0,0,men,3,5,0,0
730,0,12,0,0,men,3,5,0,0
731,0,12,0,0,men,3,5,0,0
732,0,12,0,0,men,3,5,0,0
733,0,12,0,0,men,3,5,0,0
734,0,12,0,0,men,3,5,0,0
735,0,12,0,0,men,3,5,0,0
736,0,12,0,0,men,3,5,0,0
737,0,12,0,0,men,3,5,0,0
738,0,12,0,0,men,3,5,0,0
739,0,12,0,0,men,3,4,0,0
740,0,12,0,0,men,3,4,0,0
741,0,12,0,0,men,3,4,0,0
742,0,12,0,0,men,2,5,0,0
743,0,12,0,0,men,2,5,0,0
744,0,12,0,0,men,2,5,0,0
745,0,12,0,0,men,2,5,0,0
746,0,12,0,0,men,2,5,0,0
747,0,12,0,0,men,2,5,0,0
748,0,12,0,0,men,2,5,0,0
749,0,12,0,0,men,3,5,0,0
750,0,12,0,0,men,3,5,0,0
751,0,12,0,0,men,3,5,0,0
752,0,12,0,0,men,3,5,0,0
753,0,12,0,0,men,3,5,0,0
754,0,12,0,0,men,3,5,0,0
755,0,12,0,0,men,3,5,0,0
756,0,12,0,0,men,3,5,0,0
757,0,12,0,0,men,3,5,0,0
758,0,12,0,0,men,3,5,0,0
759,0,12,0,0,men,3,5,0,0
760,0,12,0,0,men,3,5,0,0
761,0,12,0,0,men,3,5,0,0
762,0,12,0,0,men,3,5,0,0
763,0,12,0,0,men,3,5,0,0
764,0,12,0,0,men,3,5,0,0
765,0,12,0,0,men,3,5,0,0
766,0,12,0,0,men,3,5,0,0
767,0,12,0,0,men,3,5,0,0
768,0,12,0,0,men,3,5,0,0
769,0,12,0,0,men,3,5,0,0
770,0,12,0,0,men,2,5,0,1
771,0,12,0,0,men,2,5,0,1
772,0,12,0,0,men,2,5,0,1
773,0,12,0,0,men,2,5,0,1
774,0,12,0,0,men,2,5,0,1
775,0,12,0,0,men,2,5,0,0
776,0,12,0,0,men,2,5,0,0
777,0,12,0,0,men,1,5,0,1
778,0,12,0,0,men,1,5,0,1
779,0,12,0,0,men,1,5,0,1
780,0,13,0,0,men,1,5,0,1
781,0,13,0,0,men,1,5,0,1
782,0,13,0,0,men,1,5,0,1
783,0,13,0,0,men,1,5,0,1
784,0,13,0,0,men,1,5,0,1
785,0,13,0,0,men,1,5,0,1
786,0,13,0,0,men,1,5,0,1
787,0,13,0,0,men,1,5,0,1
788,0,13,0,0,men,1,5,0,1
789,0,13,0,0,men,2,5,0,1
790,0,13,0,0,men,2,5,0,1
791,0,13,0,0,men,2,5,0,1
792,0,13,0,0,men,2,5,0,0
793,0,13,0,0,men,2,5,0,0
794,0,13,0,0,men,2,5,0,0
795,0,13,0,0,men,2,5,0,0
796,0,13,0,0,men,3,5,0,0
797,0,13,0,0,men,3,5,0,0
798,0,13,0,0,men,3,5,0,0
799,0,13,0,0,men,2,5,0,1
800,0,13,0,0,men,3,5,0,1
801,0,13,0,0,men,3,5,0,1
802,0,13,0,0,men,3,5,0,1
803,0,13,0,0,men,3,5,0,1
804,0,13,0,0,men,4,5,0,1
805,0,13,0,0,men,4,5,0,1
806,0,13,0,0,men,4,5,0,0
807,0,13,0,0,men,4,5,0,0
808,0,13,0,0,men,4,5,0,0
809,0,13,0,0,men,4,5,0,0
810,0,13,0,0,men,4,5,0,0
811,0,13,0,0,men,5,5,0,0
812,0,13,0,0,men,5,4,0,0
813,0,13,0,0,men,5,4,0,0
814,0,13,0,0,men,5,4,0,0
815,0,13,0,0,men,5,4,0,0
816,0,13,0,0,men,5,4,0,0
817,0,13,0,0,men,5,4,0,0
818,0,13,0,0,men,5,4,0,0
819,0,13,0,0,men,5,4,0,0
820,0,13,0,0,men,5,4,0,0
821,0,13,0,0,men,5,4,0,0
822,0,13,0,0,men,5,4,0,0
823,0,13,0,0,men,5,4,0,0
824,0,13,0,0,men,5,4,0,0
825,0,13,0,0,men,5,4,0,0
826,0,13,0,0,men,5,4,0,0
827,0,13,0,0,men,5,4,0,0
828,0,13,0,0,men,5,4,0,0
829,0,13,0,0,men,5,4,0,0
830,0,13,0,0,men,5,4,0,0
831,0,13,0,0,men,5,4,0,0
832,0,13,0,0,men,5,4,0,0
833,0,13,0,0,men,6,4,0,0
834,0,13,0,0,men,6,4,0,0
835,0,13,0,0,men,5,5,0,0
836,0,13,0,0,men,5,5,0,0
837,0,13,0,0,men,5,5,0,1
838,0,13,0,0,men,5,5,0,1
839,0,13,0,0,men,5,5,0,1
840,0,14,0,0,men,5,5,0,1
841,0,14,0,0,men,5,5,0,1
842,0,14,0,0,men,5,5,0,1
843,0,14,0,0,men,6,5,0,1
844,0,14,0,0,men,6,5,0,2
845,0,14,0,0,men,6,5,0,2
846,0,14,0,0,men,6,5,0,2
847,0,14,0,0,men,6,5,0,2
848,0,14,0,0,men,6,5,0,2
849,0,14,0,0,men,6,5,0,2
850,0,14,0,0,men,5,5,0,3
851,0,14,0,0,men,5,5,0,3
852,0,14,0,0,men,5,5,0,3
853,0,14,0,0,men,5,5,0,3
854,0,14,0,0,men,5,5,0,3
855,0,14,0,0,men,5,5,0,2
856,0,14,0,0,men,5,5,0,2
857,0,14,0,0,men,5,5,0,2
858,0,14,0,0,men,4,5,0,3
859,0,14,0,0,men,4,5,0,3
860,0,14,0,0,men,4,5,0,3
861,0,14,0,0,men,4,5,0,3
862,0,14,0,0,men,4,5,0,3
863,0,14,0,0,men,4,5,0,3
864,0,14,0,0,men,4,5,0,3
865,0,14,0,0,men,4,5,0,3
866,0,14,0,0,men,4,5,0,3
867,0,14,0,0,men,4,5,0,3
868,0,14,0,0,men,4,5,0,3
869,0,14,0,0,men,4,5,0,3
870,0,14,0,0,men,4,5,0,3
871,0,14,0,0,men,4,5,0,3
872,0,14,0,0,men,4,5,0,3
873,0,14,0,0,men,4,5,0,3
874,0,14,0,0,men,4,5,0,3
875,0,14,0,0,men,4,5,0,3
876,0,14,0,0,men,4,5,0,3
877,0,14,0,0,men,4,5,0,3
878,0,14,0,0,men,4,5,0,3
879,0,14,0,0,men,4,5,0,3
880,0,14,0,0,men,4,5,0,3
881,0,14,0,0,men,5,5,0,3
882,0,14,0,0,men,4,5,0,3
883,0,14,0,0,men,4,5,0,2
884,0,14,0,0,men,4,5,0,2
885,0,14,0,0,men,4,5,0,2
886,0,14,0,0,men,2,5,0,4
887,0,14,0,0,men,2,5,0,4
888,0,14,0,0,men,2,5,0,4
889,0,14,0,0,men,2,5,0,4
890,0,14,0,0,men,2,5,0,3
891,0,14,0,0,men,2,5,0,3
892,0,14,0,0,men,2,5,0,3
893,0,14,0,0,men,2,5,0,3
894,0,14,0,0,men,2,5,0,3
895,0,14,0,0,men,2,5,0,3
896,0,14,0,0,men,1,5,0,4
897,0,14,0,0,men,1,5,0,4
898,0,14,0,0,men,1,5,0,4
899,0,14,0,0,men,1,5,0,4
900,0,15,0,0,men,2,5,0,4
901,0,15,0,0,men,2,5,0,4
902,0,15,0,0,men,2,5,0,4
903,0,15,0,0,men,2,5,0,4
904,0,15,0,0,men,2,5,0,4
905,0,15,0,0,men,2,5,0,3
906,0,15,0,0,men,3,5,0,3
907,0,15,0,0,men,3,5,0,3
908,0,15,0,0,men,4,5,0,3
909,0,15,0,0,men,4,5,0,3
910,0,15,0,0,men,4,5,0,3
911,0,15,0,0,men,4,5,0,3
912,0,15,0,0,men,4,5,0,3
913,0,15,0,0,men,4,5,0,3
914,0,15,0,0,men,4,5,0,3
915,0,15,0,0,men,4,5,0,3
916,0,15,0,0,men,4,5,0,3
917,0,15,0,0,men,4,5,0,3
918,0,15,0,0,men,4,5,0,3
919,0,15,0,0,men,4,5,0,3
920,0,15,0,0,men,4,5,0,3
921,0,15,0,0,men,4,5,0,3
922,0,15,0,0,men,4,5,0,3
923,0,15,0,0,men,4,5,0,3
924,0,15,0,0,men,4,5,0,3
925,0,15,0,0,men,4,5,0,3
926,0,15,0,0,men,4,5,0,3
927,0,15,0,0,men,4,5,0,3
928,0,15,0,0,men,4,5,0,3
929,0,15,0,0,men,4,5,0,3
930,0,15,0,0,men,3,5,0,4
931,0,15,0,0,men,3,5,0,4
932,0,15,0,0,men,3,5,0,4
933,0,15,0,0,men,3,5,0,4
934,0,15,0,0,men,3,5,0,4
935,0,15,0,0,men,3,5,0,4
936,0,15,0,0,men,3,5,0,4
937,0,15,0,0,men,2,5,0,4
938,0,15,0,0,men,2,5,0,4
939,0,15,0,0,men,2,5,0,4
940,0,15,0,0,men,2,5,0,4
941,0,15,0,0,men,2,5,0,4
942,0,15,0,0,men,2,5,0,4
943,0,15,0,0,men,1,5,0,5
944,0,15,0,0,men,1,5,0,5
945,0,15,0,0,men,1,5,0,5
946,0,15,0,0,men,1,5,0,5
947,0,15,0,0,men,1,5,0,4
948,0,15,0,0,men,1,5,0,3
949,0,15,0,0,men,1,5,0,3
950,0,15,0,0,men,1,5,0,3
951,0,15,0,0,men,1,5,0,3
952,0,15,0,0,men,1,5,0,3
953,0,15,0,0,men,1,5,0,3
954,0,15,0,0,men,1,5,0,3
955,0,15,0,0,men,1,5,0,3
956,0,15,0,0,men,2,5,0,3
957,0,15,0,0,men,2,5,0,3
958,0,15,0,0,men,2,5,0,3
959,0,15,0,0,men,2,5,0,3
960,0,16,0,0,men,1,5,0,4
961,0,16,0,0,men,1,5,0,4
962,0,16,0,0,men,1,5,0,4
963,0,16,0,0,men,1,5,0,4
964,0,16,0,0,men,1,5,0,4
965,0,16,0,0,men,1,5,0,4
966,0,16,0,0,men,2,5,0,4
967,0,16,0,0,men,2,5,0,4
968,0,16,0,0,men,2,5,0,4
969,0,16,0,0,men,2,5,0,4
970,0,16,0,0,men,2,5,0,4
971,0,16,0,0,men,2,5,0,4
972,0,16,0,0,men,2,5,0,4
973,0,16,0,0,men,2,5,0,4
974,0,16,0,0,men,2,5,0,4
975,0,16,0,0,men,2,5,0,4
976,0,16,0,0,men,2,5,0,4
977,0,16,0,0,men,2,5,0,4
978,0,16,0,0,men,2,5,0,4
979,0,16,0,0,men,2,5,0,4
980,0,16,0,0,men,2,5,0,4
981,0,16,0,0,men,2,5,0,4
982,0,16,0,0,men,2,5,0,4
983,0,16,0,0,men,2,5,0,4
984,0,16,0,0,men,2,5,0,4
985,0,16,0,0,men,2,5,0,4
986,0,16,0,0,men,2,5,0,4
987,0,16,0,0,men,2,5,0,4
988,0,16,0,0,men,2,5,0,4
989,0,16,0,0,men,2,5,0,3
990,0,16,0,0,men,2,5,0,3
991,0,16,0,0,men,2,5,0,3
992,0,16,0,0,men,2,5,0,3
993,0,16,0,0,men,2,5,0,3
994,0,16,0,0,men,3,5,0,2
995,0,16,0,0,men,3,5,0,2
996,0,16,0,0,men,3,5,0,2
997,0,16,0,0,men,3,5,0,2
998,0,16,0,0,men,3,5,0,2
999,0,16,0,0,men,3,5,0,2
1000,0,16,0,0,men,3,5,0,2
1001,0,16,0,0,men,3,5,0,3
1002,0,16,0,0,men,3,5,0,3
1003,0,16,0,0,men,3,5,0,3
1004,0,16,0,0,men,3,5,0,2
1005,0,16,0,0,men,3,5,0,2
1006,0,16,0,0,men,3,5,0,2
1007,0,16,0,0,men,3,5,0,2
1008,0,16,0,0,men,4,5,0,2
1009,0,16,0,0,men,4,5,0,2
1010,0,16,0,0,men,4,5,0,2
1011,0,16,0,0,men,4,5,0,2
1012,0,16,0,0,men,4,5,0,2
1013,0,16,0,0,men,4,5,0,2
1014,0,16,0,0,men,4,5,0,2
1015,0,16,0,0,men,4,5,0,2
1016,0,16,0,0,men,4,5,0,2
1017,0,16,0,0,men,4,5,0,2
1018,0,16,0,0,men,4,5,0,2
1019,0,16,0,0,men,4,5,0,2
1020,0,17,0,0,men,3,5,0,3
1021,0,17,0,0,men,3,5,0,3
1022,0,17,0,0,men,3,5,0,3
1023,0,17,0,0,men,3,5,0,3
1024,0,17,0,0,men,3,5,0,3
1025,0,17,0,0,men,3,5,0,3
1026,0,17,0,0,men,3,5,0,3
1027,0,17,0,0,men,3,5,0,3
1028,0,17,0,0,men,3,5,0,3
1029,0,17,0,0,men,3,5,0,3
1030,0,17,0,0,men,3,5,0,3
1031,0,17,0,0,men,3,5,0,3
1032,0,17,0,0,men,3,5,0,3
1033,0,17,0,0,men,3,5,0,3
1034,0,17,0,0,men,3,5,0,3
1035,0,17,0,0,men,3,5,0,3
1036,0,17,0,0,men,3,5,0,3
1037,0,17,0,0,men,3,5,0,3
1038,0,17,0,0,men,3,5,0,3
1039,0,17,0,0,men,2,5,0,4
1040,0,17,0,0,men,2,5,0,4
1041,0,17,0,0,men,2,5,0,4
1042,0,17,0,0,men,2,5,0,4
1043,0,17,0,0,men,1,5,0,4
1044,0,17,0,0,men,1,5,0,4
1045,0,17,0,0,men,1,5,0,4
1046,0,17,0,0,men,1,5,0,4
1047,0,17,0,0,men,1,5,0,4
1048,0,17,0,0,men,1,5,0,4
1049,0,17,0,0,men,1,5,0,3
1050,0,17,0,0,men,1,5,0,3
1051,0,17,0,0,men,1,5,0,3
1052,0,17,0,0,men,0,5,0,4
1053,0,17,0,0,men,0,5,0,4
1054,0,17,0,0,men,0,5,0,4
1055,0,17,0,0,men,0,5,0,4
1056,0,17,0,0,men,0,5,0,4
1057,0,17,0,0,men,0,5,0,4
1058,0,17,0,0,men,0,5,0,4
1059,0,17,0,0,men,0,5,0,4
1060,0,17,0,0,men,0,5,0,4
1061,0,17,0,0,men,0,5,0,4
1062,0,17,0,0,men,0,5,0,3
1063,0,17,0,0,men,0,5,0,3
1064,0,17,0,0,men,0,5,0,3
1065,0,17,0,0,men,0,5,0,3
1066,0,17,0,0,men,0,5,0,3
1067,0,17,0,0,men,0,5,0,3
1068,0,17,0,0,men,0,5,0,3
1069,0,17,0,0,men,0,5,0,3
1070,0,17,0,0,men,0,5,0,3
1071,0,17,0,0,men,0,5,0,3
1072,0,17,0,0,men,0,5,0,3
1073,0,17,0,0,men,0,5,0,3
1074,0,17,0,0,men,0,5,0,3
1075,0,17,0,0,men,0,5,0,3
1076,0,17,0,0,men,1,5,0,3
1077,0,17,0,0,men,1,5,0,3
1078,0,17,0,0,men,1,5,0,3
1079,0,17,0,0,men,1,5,0,3
1080,0,18,0,0,men,1,5,0,3
1081,0,18,0,0,men,1,5,0,3
1082,0,18,0,0,men,1,5,0,3
1083,0,18,0,0,men,1,5,0,3
1084,0,18,0,0,men,1,5,0,3
1085,0,18,0,0,men,1,5,0,3
1086,0,18,0,0,men,1,5,0,3
1087,0,18,0,0,men,2,5,0,3
1088,0,18,0,0,men,2,5,0,3
1089,0,18,0,0,men,2,5,0,3
1090,0,18,0,0,men,2,5,0,3
1091,0,18,0,0,men,2,5,0,3
1092,0,18,0,0,men,2,5,0,3
1093,0,18,0,0,men,2,5,0,3
1094,0,18,0,0,men,2,5,0,3
1095,0,18,0,0,men,2,5,0,3
1096,0,18,0,0,men,2,5,0,2
1097,0,18,0,0,men,3,5,0,1
1098,0,18,0,0,men,3,5,0,1
1099,0,18,0,0,men,3,5,0,1
1100,0,18,0,0,men,3,5,0,1
1101,0,18,0,0,men,3,5,0,1
1102,0,18,0,0,men,3,5,0,1
1103,0,18,0,0,men,3,5,0,1
1104,0,18,0,0,men,3,5,0,1
1105,0,18,0,0,men,3,5,0,1
1106,0,18,0,0,men,3,5,0,1
1107,0,18,0,0,men,3,5,0,1
1108,0,18,0,0,men,3,5,0,1
1109,0,18,0,0,men,3,5,0,1
1110,0,18,0,0,men,3,5,0,1
1111,0,18,0,0,men,4,5,0,1
1112,0,18,0,0,men,4,5,0,1
1113,0,18,0,0,men,5,5,0,1
1114,0,18,0,0,men,5,5,0,1
1115,0,18,0,0,men,5,5,0,1
1116,0,18,0,0,men,5,5,0,1
1117,0,18,0,0,men,5,5,0,1
1118,0,18,0,0,men,5,5,0,1
1119,0,18,0,0,men,5,5,0,1
1120,0,18,0,0,men,5,5,0,1
1121,0,18,0,0,men,5,5,0,1
1122,0,18,0,0,men,5,5,0,1
1123,0,18,0,0,men,5,5,0,1
1124,0,18,0,0,men,5,5,0,1
1125,0,18,0,0,men,6,5,0,0
1126,0,18,0,0,men,6,5,0,0
1127,0,18,0,0,men,6,5,0,0
1128,0,18,0,0,men,7,5,0,0
1129,0,18,0,0,men,6,5,0,1
1130,0,18,0,0,men,6,5,0,1
1131,0,18,0,0,men,7,5,0,1
1132,0,18,0,0,men,7,5,0,1
1133,0,18,0,0,men,7,5,0,1
1134,0,18,0,0,men,7,5,0,1
1135,0,18,0,0,men,7,5,0,1
1136,0,18,0,0,men,7,5,0,1
1137,0,18,0,0,men,7,5,0,1
1138,0,18,0,0,men,6,5,0,2
1139,0,18,0,0,men,6,5,0,2
1140,0,19,0,0,men,5,5,0,3
1141,0,19,0,0,men,5,5,0,3
1142,0,19,0,0,men,5,5,0,3
1143,0,19,0,0,men,6,5,0,2
1144,0,19,0,0,men,6,5,0,2
1145,0,19,0,0,men,6,5,0,2
1146,0,19,0,0,men,6,5,0,2
1147,0,19,0,0,men,6,5,0,2
1148,0,19,0,0,men,7,5,0,2
1149,0,19,0,0,men,7,5,0,2
1150,0,19,0,0,men,7,5,0,2
1151,0,19,0,0,men,7,5,0,2
1152,0,19,0,0,men,7,5,0,2
1153,0,19,0,0,men,7,5,0,2
1154,0,19,0,0,men,7,5,0,1
1155,0,19,0,0,men,7,5,0,1
1156,0,19,0,0,men,7,5,0,1
1157,0,19,0,0,men,7,5,0,1
1158,0,19,0,0,men,7,5,0,2
1159,0,19,0,0,men,7,5,0,2
1160,0,19,0,0,men,7,5,0,2
1161,0,19,0,0,men,7,5,0,2
1162,0,19,0,0,men,7,5,0,2
1163,0,19,0,0,men,7,5,0,2
1164,0,19,0,0,men,7,5,0,2
1165,0,19,0,0,men,7,5,0,2
1166,0,19,0,0,men,6,5,0,3
1167,0,19,0,0,men,7,5,0,3
1168,0,19,0,0,men,7,5,0,3
1169,0,19,0,0,men,6,5,0,4
1170,0,19,0,0,men,6,5,0,4
1171,0,19,0,0,men,6,5,0,4
1172,0,19,0,0,men,6,5,0,4
1173,0,19,0,0,men,6,5,0,4
1174,0,19,0,0,men,5,5,0,5
1175,0,19,0,0,men,5,5,0,5
1176,0,19,0,0,men,5,5,0,5
1177,0,19,0,0,men,5,5,0,5
1178,0,19,0,0,men,4,5,0,5
1179,0,19,0,0,men,4,5,0,5
1180,0,19,0,0,men,4,5,0,5
1181,0,19,0,0,men,4,5,0,5
1182,0,19,0,0,men,5,5,0,5
1183,0,19,0,0,men,5,5,0,5
1184,0,19,0,0,men,5,5,0,5
1185,0,19,0,0,men,5,5,0,5
1186,0,19,0,0,men,5,5,0,5
1187,0,19,0,0,men,4,5,0,6
1188,0,19,0,0,men,3,5,0,7
1189,0,19,0,0,men,3,5,0,7
1190,0,19,0,0,men,3,5,0,5
1191,0,19,0,0,men,3,5,0,5
1192,0,19,0,0,men,2,5,0,6
1193,0,19,0,0,men,2,5,0,5
1194,0,19,0,0,men,2,5,0,5
1195,0,19,0,0,men,3,5,0,5
1196,0,19,0,0,men,3,5,0,4
1197,0,19,0,0,men,3,5,0,4
1198,0,19,0,0,men,3,5,0,4
1199,0,19,0,0,men,3,5,0,3
1200,0,20,0,0,men,3,5,0,3
1201,0,20,0,0,men,3,5,0,3
1202,0,20,0,0,men,3,5,0,3
1203,0,20,0,0,men,3,5,0,3
1204,0,20,0,0,men,4,5,0,3
1205,0,20,0,0,men,4,5,0,3
1206,0,20,0,0,men,4,5,0,3
1207,0,20,0,0,men,4,5,0,3
1208,0,20,0,0,men,4,5,0,3
1209,0,20,0,0,men,5,5,0,3
1210,0,20,0,0,men,6,5,0,3
1211,0,20,0,0,men,5,5,0,4
1212,0,20,0,0,men,5,5,0,4
1213,0,20,0,0,men,5,5,0,3
1214,0,20,0,0,men,5,5,0,3
1215,0,20,0,0,men,5,5,0,3
1216,0,20,0,0,men,5,5,0,3
1217,0,20,0,0,men,5,5,0,3
1218,0,20,0,0,men,5,5,0,3
1219,0,20,0,0,men,5,5,0,3
1220,0,20,0,0,men,5,5,0,3
1221,0,20,0,0,men,5,5,0,3
1222,0,20,0,0,men,5,5,0,3
1223,0,20,0,0,men,5,5,0,3
1224,0,20,0,0,men,5,5,0,3
1225,0,20,0,0,men,5,5,0,3
1226,0,20,0,0,men,4,5,0,3
1227,0,20,0,0,men,5,5,0,3
1228,0,20,0,0,men,5,5,0,3
1229,0,20,0,0,men,5,5,0,3
1230,0,20,0,0,men,5,5,0,3
1231,0,20,0,0,men,5,5,0,3
1232,0,20,0,0,men,5,5,0,3
1233,0,20,0,0,men,5,5,0,3
1234,0,20,0,0,men,5,5,0,3
1235,0,20,0,0,men,5,5,0,3
1236,0,20,0,0,men,5,5,0,3
1237,0,20,0,0,men,5,5,0,3
1238,0,20,0,0,men,5,5,0,3
1239,0,20,0,0,men,5,5,0,3
1240,0,20,0,0,men,5,5,0,2
1241,0,20,0,0,men,5,5,0,2
1242,0,20,0,0,men,5,5,0,2
1243,0,20,0,0,men,5,5,0,2
1244,0,20,0,0,men,5,5,0,2
1245,0,20,0,0,men,5,5,0,2
1246,0,20,0,0,men,6,5,0,2
1247,0,20,0,0,men,5,5,0,2
1248,0,20,0,0,men,5,5,0,2
1249,0,20,0,0,men,5,5,0,2
1250,0,20,0,0,men,6,5,0,2
1251,0,20,0,0,men,5,5,0,3
1252,0,20,0,0,men,5,5,0,3
1253,0,20,0,0,men,5,5,0,3
1254,0,20,0,0,men,5,5,0,3
1255,0,20,0,0,men,6,5,0,3
1256,0,20,0,0,men,6,5,0,3
1257,0,20,0,0,men,6,5,0,3
1258,0,20,0,0,men,7,5,0,3
1259,0,20,0,0,men,7,5,0,3
1260,0,21,0,0,men,7,5,0,3
1261,0,21,0,0,men,7,5,0,3
1262,0,21,0,0,men,7,5,0,3
1263,0,21,0,0,men,7,5,0,3
1264,0,21,0,0,men,7,5,0,3
1265,0,21,0,0,men,7,5,0,3
1266,0,21,0,0,men,7,5,0,3
1267,0,21,0,0,men,6,5,0,4
1268,0,21,0,0,men,6,5,0,4
1269,0,21,0,0,men,6,5,0,5
1270,0,21,0,0,men,6,5,0,5
1271,0,21,0,0,men,6,5,0,5
1272,0,21,0,0,men,6,5,0,5
1273,0,21,0,0,men,6,5,0,5
1274,0,21,0,0,men,6,5,0,5
1275,0,21,0,0,men,6,5,0,5
1276,0,21,0,0,men,6,5,0,5
1277,0,21,0,0,men,6,5,0,5
1278,0,21,0,0,men,6,5,0,5
1279,0,21,0,0,men,7,5,0,5
1280,0,21,0,0,men,7,5,0,5
1281,0,21,0,0,men,7,5,0,5
1282,0,21,0,0,men,7,5,0,5
1283,0,21,0,0,men,7,5,0,5
1284,0,21,0,0,men,7,5,0,5
1285,0,21,0,0,men,7,5,0,5
1286,0,21,0,0,men,8,5,0,5
1287,0,21,0,0,men,8,5,0,5
1288,0,21,0,0,men,9,5,0,5
1289,0,21,0,0,men,9,5,0,5
1290,0,21,0,0,men,9,5,0,5
1291,0,21,0,0,men,10,5,0,5
1292,0,21,0,0,men,10,5,0,5
1293,0,21,0,0,men,10,5,1,5
1294,0,21,0,0,men,10,5,1,5
1295,0,21,0,0,men,10,5,1,5
1296,0,21,0,0,men,10,5,2,5
1297,0,21,0,0,men,10,5,1,4
1298,0,21,0,0,men,10,5,1,4
1299,0,21,0,0,men,10,5,2,4
1300,0,21,0,0,men,10,5,2,4
1301,0,21,0,0,men,10,5,2,4
1302,0,21,0,0,men,10,5,2,4
1303,0,21,0,0,men,10,5,2,4
1304,0,21,0,0,men,10,5,1,5
1305,0,21,0,0,men,10,5,1,4
1306,0,21,0,0,men,10,5,0,5
1307,0,21,0,0,men,10,5,0,5
1308,0,21,0,0,men,9,5,0,6
1309,0,21,0,0,men,10,5,0,5
1310,0,21,0,0,men,9,5,0,6
1311,0,21,0,0,men,9,5,0,5
1312,0,21,0,0,men,8,5,0,6
1313,0,21,0,0,men,8,5,0,5
1314,0,21,0,0,men,8,5,0,5
1315,0,21,0,0,men,8,5,0,5
1316,0,21,0,0,men,8,5,0,5
1317,0,21,0,0,men,9,5,0,5
1318,0,21,0,0,men,9,5,0,5
1319,0,21,0,0,men,9,5,0,5
1320,0,22,0,0,men,9,5,0,5
1321,0,22,0,0,men,9,5,0,5
1322,0,22,0,0,men,10,5,0,5
1323,0,22,0,0,men,10,5,0,5
1324,0,22,0,0,men,10,5,0,5
1325,0,22,0,0,men,10,5,0,5
1326,0,22,0,0,men,10,5,0,5
1327,0,22,0,0,men,10,5,0,4
1328,0,22,0,0,men,8,5,0,5
1329,0,22,0,0,men,8,5,0,5
1330,0,22,0,0,men,8,5,0,5
1331,0,22,0,0,men,8,5,0,5
1332,0,22,0,0,men,8,5,0,5
1333,0,22,0,0,men,8,5,0,5
1334,0,22,0,0,men,8,5,0,5
1335,0,22,0,0,men,8,5,0,5
1336,0,22,0,0,men,7,5,0,5
1337,0,22,0,0,men,7,5,0,5
1338,0,22,0,0,men,7,5,0,5
1339,0,22,0,0,men,7,5,0,5
1340,0,22,0,0,men,7,5,0,5
1341,0,22,0,0,men,8,5,0,5
1342,0,22,0,0,men,9,5,0,5
1343,0,22,0,0,men,8,5,0,5
1344,0,22,0,0,men,8,5,0,5
1345,0,22,0,0,men,8,5,0,5
1346,0,22,0,0,men,8,5,0,5
1347,0,22,0,0,men,8,5,0,5
1348,0,22,0,0,men,8,5,0,5
1349,0,22,0,0,men,8,5,0,5
1350,0,22,0,0,men,8,5,0,5
1351,0,22,0,0,men,8,5,0,5
1352,0,22,0,0,men,8,5,0,5
1353,0,22,0,0,men,8,5,0,5
1354,0,22,0,0,men,7,5,0,6
1355,0,22,0,0,men,6,5,0,7
1356,0,22,0,0,men,6,5,0,7
1357,0,22,0,0,men,6,5,0,6
1358,0,22,0,0,men,6,5,0,6
1359,0,22,0,0,men,6,5,0,6
1360,0,22,0,0,men,6,5,0,6
1361,0,22,0,0,men,5,5,0,5
1362,0,22,0,0,men,6,5,0,5
1363,0,22,0,0,men,6,5,0,5
1364,0,22,0,0,men,6,5,0,5
1365,0,22,0,0,men,6,5,0,5
1366,0,22,0,0,men,6,5,0,5
1367,0,22,0,0,men,6,5,0,5
1368,0,22,0,0,men,6,5,0,5
1369,0,22,0,0,men,6,5,0,5
1370,0,22,0,0,men,6,5,0,5
1371,0,22,0,0,men,5,5,0,5
1372,0,22,0,0,men,6,5,0,5
1373,0,22,0,0,men,6,5,0,4
